academic_year,division,org_id,schedule_difficulty_score,schedule_difficulty_rank,wins,losses,ties,games_played,wp,opp_wp,opp_opp_wp,rpi,team_name,conference,record,assists_per_game,caused_turnovers_per_game,clearing_percentage,face_off_winning_percentage,ground_balls_per_game,man_down_defense,man_up_offense,opponent_clear_percentage,points_per_game,saves_per_game,scoring_defense,scoring_margin,scoring_offense,shot_percentage,turnovers_per_game,winning_percentage,sos_avg_opp_win_pct,sos_avg_opp_offense,sos_avg_opp_defense,sos_std_opp_win_pct,sos_stats_rank
2019,1,473243,0.49014544276585775,36,26,10,0,36,0.7222222222222222,0.4961511212672205,0.5236475989597628,0.5595430159291065,Georgetown,Big East,13-5,8.61,8.61,0.869,0.46,33.22,0.673,0.409,0.851,22.72,12.44,11.11,3.0,14.11,0.339,13.67,0.722,0.48924999999999996,18.59,11.728125,0.17327597207922396,36
2019,1,473244,0.2451034701690095,73,12,10,0,22,0.5454545454545454,0.2422466422466422,0.4746483712226547,0.3761490502926212,Hampton,DI Independent,6-5,7.64,11.18,0.753,0.686,41.45,0.596,0.29,0.728,19.82,11.36,13.82,-1.64,12.18,0.274,24.09,0.545,0.24233333333333332,16.243333333333336,14.056666666666667,0.0778302997267488,73
2019,1,473245,0.42073141271095843,61,8,22,0,30,0.2666666666666666,0.418385405444229,0.4534829795235164,0.3892301142696602,Hartford,America East,4-11,6.67,6.33,0.848,0.471,29.73,0.59,0.441,0.875,17.93,11.4,13.87,-2.6,11.27,0.307,14.67,0.267,0.41846666666666665,16.372666666666667,11.876666666666665,0.14357616639106766,62
2019,1,473246,0.5153816409450079,28,10,16,0,26,0.3846153846153846,0.5158349886201756,0.5137780010091916,0.4825158407162319,Harvard,Ivy League,5-8,7.23,8.77,0.797,0.424,35.38,0.64,0.368,0.809,19.23,15.08,14.62,-2.62,12.0,0.292,18.92,0.385,0.5159230769230769,19.49307692307692,11.203846153846154,0.18045730862640724,28
2019,1,473294,0.41571828213875284,64,26,6,0,32,0.8125,0.4272344434568699,0.5174932090760125,0.546115523997438,High Point,SoCon,13-3,7.63,10.13,0.879,0.579,37.69,0.727,0.333,0.838,22.13,13.06,11.06,3.44,14.5,0.34,21.13,0.813,0.41778571428571426,17.80071428571429,12.28357142857143,0.23273350135522222,64
2019,1,473247,0.41571828213875284,64,22,10,0,32,0.6875,0.434025028280543,0.4824705562422359,0.5095051532008305,Hobart,NEC,11-5,9.25,6.25,0.85,0.613,35.44,0.736,0.446,0.822,23.19,11.31,11.19,2.75,13.94,0.273,15.44,0.688,0.4154285714285714,16.729999999999997,11.732142857142858,0.2037809448142484,67
2019,1,473248,0.5290259313522562,25,10,18,0,28,0.3571428571428571,0.5299636521275176,0.5031023773368656,0.4800431346836895,Hofstra,CAA,5-9,4.0,6.07,0.881,0.558,29.79,0.594,0.327,0.865,13.0,11.07,10.29,-1.29,9.0,0.239,15.93,0.357,0.5300714285714285,18.204285714285714,11.21642857142857,0.13828565894331832,25
2019,1,473249,0.47604882346125055,43,14,14,0,28,0.5,0.493770456900709,0.5007812713764718,0.4970805462944724,Holy Cross,Patriot,7-7,5.86,11.07,0.798,0.638,35.29,0.727,0.326,0.79,15.93,9.36,9.86,0.21,10.07,0.233,19.0,0.5,0.4763076923076923,17.661538461538463,11.086153846153847,0.13920675526014953,43
2019,1,473250,0.5006439737748386,33,12,18,0,30,0.4,0.5210583806172041,0.5043834729465517,0.48662505854524,Jacksonville,SoCon,6-9,6.2,11.27,0.843,0.416,28.87,0.607,0.339,0.813,17.67,9.4,12.93,-1.47,11.47,0.312,17.13,0.4,0.5004285714285713,18.845,11.782142857142858,0.23108152991831207,33
2019,1,473251,0.6234489407077718,1,16,16,0,32,0.5,0.6463629762802556,0.5538439781659485,0.586642482681615,Johns Hopkins,Big Ten,8-8,7.25,6.31,0.851,0.54,28.75,0.673,0.456,0.868,19.38,10.63,13.0,-0.88,12.13,0.29,13.94,0.5,0.625,19.945,10.845714285714285,0.1460171222836555,1
2019,1,473252,0.439010545283447,55,8,22,0,30,0.2666666666666666,0.4379942660825013,0.4866679725984678,0.4073307928575342,Lafayette,Patriot,4-11,4.2,7.2,0.802,0.293,26.67,0.614,0.182,0.842,12.53,10.8,13.33,-5.0,8.33,0.259,15.6,0.267,0.43806666666666666,16.814666666666668,11.14666666666667,0.182182862957951,55
2019,1,473253,0.4680277562767098,48,18,16,0,34,0.5294117647058824,0.4931507746386639,0.5196331278798031,0.5088366104657533,Lehigh,Patriot,9-8,6.59,9.18,0.845,0.685,40.41,0.758,0.333,0.848,17.24,11.29,9.47,1.18,10.65,0.267,17.82,0.529,0.46766666666666673,17.525333333333332,11.616666666666667,0.22475191261082123,48
2019,1,473255,0.5820625692640237,4,24,10,0,34,0.7058823529411765,0.5904217418490775,0.5348900621093357,0.6054039746871668,Loyola Maryland,Patriot,12-5,8.59,7.35,0.833,0.522,34.12,0.764,0.421,0.831,22.65,15.12,10.65,3.41,14.06,0.335,15.0,0.706,0.58225,18.92875,10.80875,0.17595471718598507,5
2019,1,473256,0.3344970126615627,72,12,16,0,28,0.4285714285714285,0.333398936497676,0.4426681440397659,0.3845093614016366,Manhattan,MAAC,6-8,5.79,5.86,0.888,0.43,27.57,0.833,0.293,0.876,14.07,13.29,10.14,-1.86,8.29,0.236,16.5,0.429,0.33342857142857146,14.84142857142857,12.480714285714287,0.17186278342483172,72
2019,1,473257,0.48731575717712705,37,20,14,0,34,0.5882352941176471,0.4916567909214968,0.4609424557412551,0.5081228329254739,Marist,MAAC,10-7,5.12,6.65,0.792,0.625,29.76,0.679,0.246,0.904,14.47,11.53,10.76,-1.41,9.35,0.269,17.53,0.588,0.48646666666666666,16.658666666666665,11.207333333333333,0.1941785661589753,38
2019,1,473258,0.5099073395758945,30,12,16,0,28,0.4285714285714285,0.5093832404756774,0.5218418687881091,0.4922949445777231,Marquette,Big East,6-8,6.07,8.0,0.808,0.478,29.21,0.761,0.326,0.829,16.86,9.71,11.57,-0.79,10.79,0.28,14.93,0.429,0.5094285714285715,18.4,11.494285714285718,0.15353999678339486,30
2019,1,473260,0.5522102123590636,13,24,10,0,34,0.7058823529411765,0.5506582421807336,0.571358112968606,0.5946392375678125,Maryland,Big Ten,12-5,8.12,4.06,0.878,0.538,28.65,0.61,0.302,0.87,20.76,11.41,10.71,1.94,12.65,0.351,14.71,0.706,0.5539375,19.09,11.29625,0.1720477654424782,13
2019,1,473261,0.4805208851241903,42,20,10,0,30,0.6666666666666666,0.4788810701968597,0.5143066066229064,0.5346838534208231,Massachusetts,CAA,10-5,8.07,9.6,0.875,0.609,32.53,0.688,0.438,0.829,20.8,13.53,8.87,3.87,12.73,0.296,16.6,0.667,0.4797857142857142,17.924285714285713,11.819285714285714,0.1853063789555898,42
2019,1,473262,0.49408698287455854,34,2,24,0,26,0.0769230769230769,0.493903419355908,0.4738290348630338,0.3846397376244817,Mercer,SoCon,1-12,5.23,6.85,0.845,0.595,32.77,0.551,0.333,0.905,16.08,13.0,14.46,-3.62,10.85,0.258,19.46,0.077,0.494,17.58846153846154,11.29846153846154,0.16642854784700112,34
2019,1,473263,0.5652411997844625,11,8,18,0,26,0.3076923076923077,0.5662331261789466,0.5392354043116026,0.4948484910904508,Michigan,Big Ten,4-9,6.62,9.46,0.825,0.322,27.92,0.689,0.372,0.827,18.0,12.0,13.46,-2.08,11.38,0.322,15.77,0.308,0.5663846153846154,19.66923076923077,11.42923076923077,0.1626319764477872,11
2019,1,473264,0.42073141271095843,61,8,16,0,24,0.3333333333333333,0.4180863050348344,0.4428604692822067,0.4030916031713022,Monmouth,MAAC,4-8,3.58,10.17,0.805,0.498,28.08,0.737,0.206,0.843,10.5,10.92,9.08,-2.17,6.92,0.196,17.92,0.333,0.41816666666666663,16.026666666666664,11.968333333333332,0.1997818949643725,63
2019,1,473265,0.4680277562767098,48,18,14,0,32,0.5625,0.4702212054693672,0.4928506280387638,0.4989482597443745,Mount St. Mary's,NEC,9-7,5.0,8.56,0.815,0.521,31.13,0.661,0.315,0.845,15.38,12.25,10.38,0.0,10.38,0.26,16.75,0.563,0.46633333333333327,17.98066666666666,11.946666666666665,0.20103322002981383,49
2019,1,473267,0.4812349406027838,40,4,26,0,30,0.1333333333333333,0.4808630857160267,0.4252432590350218,0.3800756909501022,NJIT,DI Independent,2-13,5.4,7.13,0.818,0.402,29.33,0.588,0.408,0.858,15.6,14.67,15.0,-4.8,10.2,0.272,18.47,0.133,0.48093333333333327,16.798,11.442666666666666,0.16914548635880167,41
2019,1,473287,0.5311345476985015,22,12,14,0,26,0.4615384615384615,0.5306543820684092,0.5130625438587303,0.5089774423835025,Navy,Patriot,6-7,7.08,6.31,0.77,0.506,31.92,0.514,0.265,0.737,17.69,13.31,12.08,-1.46,10.62,0.266,17.77,0.462,0.5306923076923077,18.225384615384616,10.670769230769233,0.1443539371530878,24
2019,1,473266,0.5322590200440349,19,16,14,0,30,0.5333333333333333,0.5607871268165385,0.5517058313313129,0.5516533545744308,North Carolina,ACC,8-7,6.2,7.87,0.839,0.487,31.8,0.707,0.4,0.783,18.6,10.6,10.47,1.93,12.4,0.305,14.67,0.533,0.5323076923076921,18.484615384615385,11.291538461538462,0.19801724268953666,21
2019,1,473268,0.5999506261013666,2,18,14,0,32,0.5625,0.6316607412195647,0.5615113751329343,0.596833214393016,Notre Dame,ACC,9-7,5.38,6.94,0.871,0.58,29.88,0.652,0.403,0.852,16.88,10.0,10.13,1.38,11.5,0.303,17.06,0.563,0.601,19.286923076923078,11.031538461538462,0.1351779454018921,2
2019,1,473269,0.5393807189796257,16,16,8,0,24,0.6666666666666666,0.5387002771193947,0.5402947819571596,0.5710905007156539,Ohio St.,Big Ten,8-4,5.92,4.92,0.892,0.619,32.0,0.63,0.256,0.883,17.67,10.75,10.75,1.0,11.75,0.305,15.17,0.667,0.5388333333333334,19.070833333333333,10.985000000000001,0.15907536648463905,16
2019,1,473271,0.5785083551280463,6,24,8,0,32,0.75,0.5971519756688101,0.5389324839942805,0.6208091088329751,Penn,Ivy League,12-4,8.38,5.75,0.858,0.62,31.75,0.674,0.418,0.891,23.31,13.0,11.69,3.25,14.94,0.322,16.19,0.75,0.5798461538461539,20.009999999999998,11.243846153846155,0.18807070935149986,7
2019,1,473270,0.5724462288019275,9,32,4,0,36,0.8888888888888888,0.5749249711130517,0.5568388933856622,0.6488944311251637,Penn St.,Big Ten,16-2,10.83,7.06,0.852,0.584,36.17,0.6,0.613,0.836,28.78,11.61,11.06,6.89,17.94,0.434,15.44,0.889,0.5728666666666665,19.940666666666665,11.812666666666667,0.13462137852345576,9
2019,1,473272,0.5368534379052887,17,14,14,0,28,0.5,0.5372746770773086,0.5251937125783737,0.5249357666832477,Princeton,Ivy League,7-7,8.5,10.14,0.86,0.451,32.93,0.66,0.26,0.872,22.43,12.21,11.5,2.43,13.93,0.306,14.43,0.5,0.5374285714285713,19.006428571428568,11.723571428571429,0.1858066253953726,17
2019,1,473273,0.47347090591462715,45,14,18,0,32,0.4375,0.4889464038820656,0.4962216426675466,0.4779036126079194,Providence,Big East,7-9,6.0,6.63,0.837,0.488,27.75,0.682,0.333,0.877,16.81,12.63,10.0,0.81,10.81,0.265,16.06,0.438,0.4734666666666666,17.964,11.334,0.1392838189533236,45
2019,1,473274,0.39369581474215215,71,18,14,0,32,0.5625,0.4141804684930652,0.4576305113172326,0.4621228620758407,Quinnipiac,MAAC,9-7,6.63,6.13,0.811,0.507,27.88,0.619,0.217,0.853,18.19,13.94,12.69,-1.13,11.56,0.287,16.88,0.563,0.3932142857142857,16.068571428571428,11.895000000000001,0.19980210873026646,71
2019,1,473275,0.5018850486912354,31,20,14,0,34,0.5882352941176471,0.5424858254010504,0.5108394811588562,0.546011606519651,Richmond,SoCon,10-7,7.35,9.06,0.866,0.362,27.35,0.768,0.311,0.836,19.24,12.82,10.12,1.76,11.88,0.322,15.82,0.588,0.5017142857142857,17.993571428571425,11.512142857142859,0.22452630408148125,32
2019,1,473276,0.5462046138910223,15,18,16,0,34,0.5294117647058824,0.5560493956255202,0.4660705574168849,0.526895278343452,Robert Morris,NEC,9-8,8.82,8.76,0.836,0.458,32.59,0.467,0.431,0.85,22.29,12.88,13.65,-0.18,13.47,0.308,14.59,0.529,0.5469333333333334,18.82133333333333,10.978666666666667,0.21998832292242745,15
2019,1,473277,0.5311345476985015,22,14,16,0,30,0.4666666666666667,0.5550039502980678,0.5380533233413899,0.528681972651048,Rutgers,Big Ten,7-8,7.07,7.27,0.858,0.427,31.0,0.667,0.306,0.868,18.4,14.27,11.6,-0.27,11.33,0.294,14.53,0.467,0.5312142857142857,18.913571428571426,11.375714285714286,0.1887671197804429,22
2019,1,473278,0.436561771544163,56,18,12,0,30,0.6,0.4529470420646891,0.4606169094433773,0.4916277483931889,Sacred Heart,NEC,9-6,6.87,11.47,0.833,0.409,36.07,0.571,0.302,0.758,20.8,11.73,11.4,2.53,13.93,0.281,16.33,0.6,0.4362857142857143,17.517142857142854,11.702857142857141,0.19227080179915462,56
2019,1,473280,0.42073141271095843,61,14,14,0,28,0.5,0.4200855342136854,0.4825680841973591,0.4556847881561825,Saint Joseph's,NEC,7-7,6.07,8.57,0.809,0.616,32.86,0.625,0.3,0.793,16.0,12.0,10.64,-0.71,9.93,0.258,19.64,0.5,0.42014285714285704,16.98785714285714,11.857142857142858,0.22336192831458132,61
2019,1,473281,0.405880695234838,68,12,14,0,26,0.4615384615384615,0.4051389786683904,0.453792458219428,0.4314022192736676,Siena,MAAC,6-7,7.62,8.38,0.866,0.438,33.46,0.556,0.417,0.791,20.54,9.31,13.92,-1.0,12.92,0.285,14.15,0.462,0.4051538461538462,16.228461538461538,11.954615384615387,0.18303292942647745,68
2019,1,474672,0.5488566642383986,14,0,26,0,26,0.0,0.5489941242769297,0.4377302365733462,0.3839296212818014,St. Bonaventure,MAAC,0-13,3.15,7.08,0.766,0.241,21.15,0.628,0.25,0.894,9.38,16.23,14.85,-8.62,6.23,0.245,19.85,0.0,0.549076923076923,17.76,11.031538461538462,0.11734135708623893,14
2019,1,473279,0.4699189528863625,47,8,20,0,28,0.2857142857142857,0.4693921158206872,0.4852811055799704,0.4274449057339076,St. John's (NY),Big East,4-10,6.21,6.71,0.857,0.452,29.93,0.5,0.407,0.881,17.21,12.14,12.79,-1.79,11.0,0.278,13.86,0.286,0.4695714285714286,17.700714285714284,11.66357142857143,0.17656512933747473,47
2019,1,473282,0.4283620237737425,60,18,12,0,30,0.6,0.4276599272187508,0.4892849995075196,0.4861512134862552,Stony Brook,America East,9-6,5.93,6.73,0.886,0.493,26.93,0.7,0.356,0.883,16.07,11.07,10.87,-0.73,10.13,0.281,15.2,0.6,0.42700000000000005,17.880714285714287,11.635,0.1824789616053627,60
2019,1,473283,0.5785083551280463,6,18,10,0,28,0.6428571428571429,0.5769071731256605,0.555664637814745,0.5880840317308023,Syracuse,ACC,9-5,6.93,8.86,0.853,0.566,36.71,0.68,0.48,0.832,19.79,13.36,10.14,2.71,12.86,0.294,14.14,0.643,0.5803846153846154,19.334615384615383,10.957692307692309,0.15383284557823867,6
2019,1,473284,0.5820625692640237,4,22,10,0,32,0.6875,0.5812288457049486,0.5245380469313083,0.5936239345853014,Towson,CAA,11-5,6.5,7.0,0.82,0.686,34.25,0.646,0.441,0.868,19.19,11.63,10.81,1.88,12.69,0.299,17.0,0.688,0.5834285714285714,19.212857142857143,11.060714285714287,0.13456475567319906,4
2019,1,473224,0.5133011137511152,29,10,18,0,28,0.3571428571428571,0.5146179220676125,0.497079527445719,0.4708645571809502,UAlbany,America East,5-9,6.57,7.14,0.863,0.439,28.07,0.575,0.346,0.882,17.14,12.29,11.64,-1.07,10.57,0.266,14.86,0.357,0.5133076923076922,19.10769230769231,11.70923076923077,0.1805084206923001,29
2019,1,473259,0.4909328592300994,35,14,18,0,32,0.4375,0.500470612924657,0.4756326784133,0.4785184760656535,UMBC,America East,7-9,5.88,7.5,0.857,0.391,26.31,0.633,0.3,0.869,17.69,8.31,12.44,-0.63,11.81,0.309,15.06,0.438,0.4911428571428572,17.746428571428574,11.537142857142857,0.19878518813132973,35
2019,1,473254,0.41571828213875284,64,10,18,0,28,0.3571428571428571,0.4174875719518577,0.4495760772639336,0.4104235195776265,UMass Lowell,America East,5-9,6.43,7.57,0.799,0.587,30.86,0.62,0.5,0.877,16.29,11.71,11.79,-1.93,9.86,0.26,20.86,0.357,0.4177142857142857,16.85214285714286,11.627142857142857,0.1517264590219746,65
2019,1,474697,0.48731575717712705,37,10,20,0,30,0.3333333333333333,0.4872720797720797,0.491082882692788,0.4497400938925702,Utah,DI Independent,5-10,5.93,6.87,0.814,0.322,25.87,0.591,0.38,0.829,15.13,12.6,13.13,-3.93,9.2,0.287,17.33,0.333,0.48733333333333334,17.862666666666666,11.113333333333335,0.20857505976399854,37
2019,1,473290,0.4406064582250466,54,8,18,0,26,0.3076923076923077,0.4402711541851813,0.4541678838184867,0.4106006249702892,VMI,SoCon,4-9,5.08,10.62,0.862,0.38,32.31,0.523,0.222,0.843,14.92,13.38,14.46,-4.62,9.85,0.23,18.69,0.308,0.44038461538461526,17.446923076923078,11.85923076923077,0.2465389775585623,54
2019,1,473288,0.47008276292432105,46,16,14,0,30,0.5333333333333333,0.4605914673561733,0.4779026626194132,0.4831047326662732,Vermont,America East,8-7,6.87,6.47,0.847,0.511,29.13,0.721,0.351,0.821,18.4,12.6,10.0,1.53,11.53,0.3,16.07,0.533,0.47046153846153843,17.91,11.870000000000001,0.16874177604330387,46
2019,1,473289,0.5686020742692987,10,16,14,0,30,0.5333333333333333,0.5751136829000606,0.5278191385883736,0.5528449594304571,Villanova,Big East,8-7,6.8,7.4,0.87,0.499,29.07,0.667,0.382,0.891,18.13,11.67,11.73,-0.4,11.33,0.277,14.8,0.533,0.5687142857142856,19.857857142857146,11.241428571428571,0.18501908340625248,10
2019,1,473291,0.5767381873326238,8,34,6,0,40,0.85,0.5803263201366917,0.5540499792850968,0.6411756548896201,Virginia,ACC,17-3,8.6,9.3,0.82,0.573,41.55,0.675,0.347,0.711,22.7,11.5,10.25,3.85,14.1,0.311,15.6,0.85,0.575764705882353,19.355882352941173,11.281764705882354,0.13918566923010117,8
2019,1,473292,0.39414164665644896,70,4,24,0,28,0.1428571428571428,0.393600709514575,0.4418172754380436,0.3429689593310841,Wagner,NEC,2-12,3.86,8.64,0.757,0.455,26.79,0.667,0.265,0.913,11.29,14.07,12.07,-4.64,7.43,0.224,18.93,0.143,0.3937142857142857,16.139285714285716,12.047857142857142,0.17497241765139873,70
2019,1,473293,0.5646094496985398,12,30,8,0,38,0.7894736842105263,0.6054366685945634,0.5352911937743933,0.6339095537935117,Yale,Ivy League,15-4,9.32,7.21,0.835,0.751,39.74,0.515,0.403,0.831,24.89,10.21,11.37,4.21,15.58,0.296,15.58,0.789,0.5633333333333332,20.254,11.529333333333334,0.20137218168246465,12
2019,2,473321,0.5311345476985015,20,3,10,0,13,0.2307692307692307,0.5502287581699348,0.4807215986263878,0.4529870864338721,Adams St.,RMAC,3-10,5.85,8.23,0.848,0.333,27.92,0.732,0.22,,15.38,15.54,12.69,,9.54,0.281,20.77,0.231,0.5311666666666667,20.953333333333337,12.718333333333334,0.2122870828749492,20
2019,2,473295,0.5100569682068193,31,16,3,0,19,0.8421052631578947,0.558864074431534,0.5445038695364783,0.6260843203893602,Adelphi,NE10,16-3,7.79,8.47,0.823,0.637,36.0,0.72,0.321,,22.84,12.21,8.58,6.47,15.05,0.345,17.89,0.842,0.5101875,18.901874999999997,11.52125,0.23083847674023064,31
2019,2,473296,0.5219127667482446,26,4,8,0,12,0.3333333333333333,0.5219380722476697,0.513992228918936,0.4728004266869022,Alabama Huntsville,GLVC,4-8,3.17,6.58,0.8,0.564,30.75,0.711,0.246,,12.58,10.83,13.0,,9.42,0.227,16.25,0.333,0.522,19.841818181818184,12.274545454545454,0.22332650373998889,26
2019,2,473322,0.436561771544163,56,2,12,0,14,0.1428571428571428,0.4362351700586994,0.4865282439191005,0.3754639317234106,Alderson Broaddus,G-MAC,2-12,4.86,7.93,0.741,0.379,24.21,0.683,0.321,,12.36,16.0,13.86,,7.5,0.222,19.14,0.143,0.43638461538461537,18.38769230769231,12.946923076923078,0.20806564735551006,58
2019,2,473297,0.5393807189796257,18,0,16,0,16,0.0,0.5392609156516858,0.5035901779533274,0.3955280023141747,American Int'l,NE10,0-16,2.13,7.75,0.691,0.279,24.38,0.565,0.148,,7.0,13.63,20.25,,4.88,0.194,24.81,0.0,0.5393749999999999,18.796875,10.705625000000001,0.24685240402920933,18
2019,2,473298,0.478124070406951,43,8,7,0,15,0.5333333333333333,0.4787527264617047,0.5244851792366669,0.5038309913733525,Assumption,NE10,8-7,8.4,7.8,0.857,0.445,30.13,0.73,0.313,,22.27,14.6,10.4,,13.87,0.307,13.6,0.533,0.47879999999999995,17.663333333333334,12.273333333333332,0.2892644003906,44
2019,2,474699,0.44917503195337216,53,5,12,0,17,0.2941176470588235,0.4492447959575987,0.4772473817843317,0.4174636551895881,Barton,Conference Carolinas,5-12,6.18,6.65,0.795,0.367,30.06,0.683,0.333,,17.94,12.88,16.0,,11.76,0.325,17.94,0.294,0.4479375,18.639375,13.37875,0.23769346561012147,53
2019,2,473335,0.5706606973020336,7,14,4,0,18,0.7777777777777778,0.6169481779066402,0.5395848088023335,0.637814735598348,Belmont Abbey,Conference Carolinas,14-4,8.11,7.56,0.896,0.481,32.5,0.725,0.356,,23.22,11.72,9.94,5.17,15.11,0.373,15.56,0.778,0.5706666666666667,21.06266666666667,12.041333333333334,0.23394605266076954,8
2019,2,473299,0.49014544276585775,39,9,5,0,14,0.6428571428571429,0.5096813759241888,0.5367293130377957,0.5497373019358291,Bentley,NE10,9-5,6.43,6.93,0.84,0.358,25.93,0.727,0.3,,17.5,13.93,10.64,,11.07,0.302,16.0,0.643,0.49015384615384605,18.04615384615385,11.575384615384618,0.25729565339204213,39
2019,2,473336,0.436561771544163,56,7,8,0,15,0.4666666666666667,0.4296017519433809,0.4999834291739918,0.456463399931855,CSU Pueblo,RMAC,7-8,8.67,10.8,0.793,0.51,37.33,0.629,0.27,,22.6,14.2,13.8,,13.93,0.344,22.73,0.467,0.437125,18.49625,13.425,0.2649591654859292,56
2019,2,473323,0.5595428853863725,11,9,6,0,15,0.6,0.5733009870614912,0.5232897713729084,0.5674729363739727,Catawba,SAC,9-6,5.93,10.07,0.893,0.455,32.13,0.696,0.228,,16.67,12.47,11.07,,10.73,0.269,20.0,0.6,0.5618461538461539,20.00923076923077,11.403846153846153,0.22160736108082488,11
2019,2,473349,0.405880695234838,63,11,5,0,16,0.6875,0.4021688687129864,0.4498063124327994,0.4854110124646931,Chestnut Hill,CACC,11-5,9.88,7.31,0.848,0.46,32.56,0.662,0.523,,25.31,14.19,10.13,5.31,15.44,0.34,17.38,0.688,0.4057857142857143,16.17642857142857,12.679285714285715,0.2528783384982443,63
2019,2,473338,0.436561771544163,56,2,13,0,15,0.1333333333333333,0.4363928904895292,0.4725285878213712,0.3696619255334407,Chowan,Conference Carolinas,2-13,5.73,9.4,0.761,0.271,27.33,0.493,0.314,,16.87,16.07,19.47,,11.13,0.321,19.6,0.133,0.4364285714285714,18.21,13.518571428571429,0.25974375127523397,57
2019,2,473324,0.48827227150394964,41,5,9,0,14,0.3571428571428571,0.4877867813792184,0.4969304840085772,0.4574117259774678,Coker,SAC,5-9,6.43,8.79,0.84,0.473,29.86,0.745,0.196,,17.57,12.21,12.14,,11.14,0.288,18.29,0.357,0.48778571428571427,18.900714285714287,12.592142857142859,0.19570319311630652,41
2019,2,473342,0.5393807189796257,18,10,8,0,18,0.5555555555555556,0.4966354570674423,0.4997319109183801,0.5121395951522051,Colorado Mesa,RMAC,10-8,9.17,10.22,0.884,0.63,40.67,0.644,0.441,,24.94,9.67,9.61,6.17,15.78,0.311,17.72,0.556,0.5388999999999999,19.999,12.244000000000002,0.2024250231567234,19
2019,2,473300,0.37672084140024403,67,2,9,0,11,0.1818181818181818,0.3756833852422087,0.4405466125833044,0.3434328912214759,Davis & Elkins,G-MAC,2-9,6.09,6.73,0.745,0.405,31.82,0.75,0.34,,16.73,16.36,16.91,,10.64,0.329,24.0,0.182,0.3758181818181818,17.382727272727273,13.624545454545453,0.23083792747365103,68
2019,2,473301,0.42465677695923454,61,4,9,0,13,0.3076923076923077,0.4252497502497502,0.4468771769636379,0.4012672462888615,Dist. Columbia,ECC,4-9,6.38,7.08,0.782,0.452,26.38,0.771,0.338,,17.38,11.46,12.46,,11.0,0.288,18.08,0.308,0.42546153846153845,16.26230769230769,12.25923076923077,0.24616461514904878,61
2019,2,473339,0.405880695234838,63,3,12,0,15,0.2,0.4226633388398094,0.4418799523709299,0.3718016575126371,Dominican (NY),CACC,3-12,5.67,9.47,0.775,0.506,37.07,0.635,0.521,,16.33,13.0,14.2,,10.67,0.251,19.2,0.2,0.40392857142857147,15.384285714285713,12.565000000000001,0.2619065984784091,65
2019,2,473361,0.45256899040886633,51,8,9,0,17,0.4705882352941176,0.4528519019787401,0.5114574287010151,0.4719373669881532,Embry-Riddle (FL),Sunshine State,8-9,5.65,7.65,0.73,0.589,35.53,0.743,0.329,,16.94,10.0,12.65,,11.29,0.314,22.76,0.471,0.45287499999999997,19.399375,13.3875,0.18744394995571342,51
2019,2,473357,0.4535502512738834,50,4,12,0,16,0.25,0.4747857476323863,0.4937419693835558,0.4233283661620821,Emmanuel (GA),Conference Carolinas,4-12,6.06,7.38,0.736,0.321,28.13,0.635,0.276,,16.5,13.0,18.63,,10.44,0.311,22.94,0.25,0.4536923076923077,19.47769230769231,13.729999999999999,0.26545067182359444,50
2019,2,473364,0.37672084140024403,67,0,13,0,13,0.0,0.3767778664271877,0.421414030241644,0.2937424407740048,Felician,CACC,0-13,1.77,6.31,0.562,0.447,26.92,0.593,0.16,,6.77,17.85,20.31,,5.0,0.189,27.15,0.0,0.37692307692307697,17.206923076923072,13.416153846153845,0.17733647355259718,67
2019,2,473303,0.5820625692640237,3,9,7,0,16,0.5625,0.59109331232493,0.528675408125873,0.5683405081939332,Fla. Southern,Sunshine State,9-7,10.75,10.5,0.779,0.578,40.63,0.644,0.329,,26.5,11.88,12.63,,15.75,0.321,20.19,0.563,0.5829333333333333,20.46533333333333,11.359333333333334,0.15583044917117095,4
2019,2,473302,0.5483239020480607,15,7,5,0,12,0.5833333333333334,0.5481173238526179,0.5442206668899131,0.5559471619821206,Florida Tech,Sunshine State,7-5,5.33,9.5,0.837,0.557,41.0,0.731,0.239,,18.0,13.75,11.08,,12.67,0.268,18.75,0.583,0.5481818181818181,20.336363636363636,11.51909090909091,0.12154671244334471,15
2019,2,473304,0.478124070406951,43,5,8,0,13,0.3846153846153846,0.4790375259415507,0.5159839884426081,0.4646686062352735,Franklin Pierce,NE10,5-8,4.46,8.92,0.776,0.554,29.62,0.534,0.216,,14.69,9.46,10.92,,10.23,0.25,17.77,0.385,0.47907692307692307,18.11692307692308,11.908461538461536,0.28154558629068105,43
2019,2,473340,0.4283620237737425,60,10,8,0,18,0.5555555555555556,0.4467411537264478,0.4455342111932761,0.4736430185504318,Georgian Court,CACC,10-8,5.56,6.17,0.829,0.519,39.39,0.736,0.368,,16.33,16.67,9.94,,10.78,0.267,19.17,0.556,0.42643749999999997,16.986874999999998,12.400625000000002,0.24868252068400384,60
2019,2,473307,0.5425068913613497,16,11,5,0,16,0.6875,0.5485459382808454,0.5050380917716383,0.5724074920833323,LIU Post,ECC,11-5,8.44,6.94,0.847,0.788,41.88,0.773,0.344,,24.13,11.31,8.81,6.88,15.69,0.33,21.19,0.688,0.5429285714285715,18.01142857142857,11.164285714285715,0.2440604328807912,16
