academic_year,division,team_name,org_id,conference,record,assists_per_game,caused_turnovers_per_game,clearing_percentage,face_off_winning_percentage,ground_balls_per_game,man_down_defense,man_up_offense,opponent_clear_percentage,points_per_game,saves_per_game,scoring_defense,scoring_margin,scoring_offense,shot_percentage,turnovers_per_game,winning_percentage
2017,1,Duke,110518,ACC,6-2,8.25,6.13,0.878,0.513,28.38,0.708,0.545,,21.25,9.63,7.63,104.0,13.0,0.36,11.13,
2017,1,Fairfield,110519,CAA,2-4,3.67,5.67,0.888,0.46,26.5,0.636,0.211,,10.83,12.17,10.33,43.0,7.17,0.216,12.33,
2017,1,Furman,110520,SoCon,1-6,4.57,6.14,0.868,0.503,24.71,0.417,0.273,,12.86,9.14,9.57,58.0,8.29,0.253,12.71,
2017,1,Georgetown,110521,Big East,2-4,5.33,6.5,0.833,0.5,26.33,0.667,0.286,,15.33,11.17,10.0,60.0,10.0,0.27,14.0,
2017,1,Hampton,110522,DI Independent,1-3,4.0,10.0,0.89,0.357,,0.444,0.412,,12.25,10.75,13.5,33.0,8.25,0.273,18.0,
2017,1,Hartford,110523,America East,2-3,6.8,5.8,0.896,0.633,30.6,0.533,0.3,,17.8,8.2,11.0,55.0,11.0,0.291,12.2,
2017,1,Harvard,110524,Ivy League,4-1,6.8,8.6,0.915,0.408,30.2,0.7,0.375,,19.2,13.0,10.0,62.0,12.4,0.335,14.6,
2017,1,High Point,110572,SoCon,2-5,5.29,7.0,0.844,0.313,25.29,0.483,0.31,,14.0,13.71,11.71,61.0,8.71,0.264,16.29,
2017,1,Hobart,110525,NEC,3-4,5.29,4.71,0.838,0.465,24.14,0.529,0.211,,17.14,11.0,13.71,83.0,11.86,0.314,12.14,
2017,1,Hofstra,110526,CAA,5-0,7.2,,0.931,0.491,29.0,0.75,0.571,,19.8,11.6,7.8,63.0,12.6,0.35,9.6,
2017,1,Holy Cross,110527,Patriot,2-4,4.5,9.17,0.86,0.357,26.67,0.684,0.238,,13.5,9.0,11.33,54.0,9.0,0.276,15.17,
2017,1,Jacksonville,110528,SoCon,0-6,4.83,4.33,0.824,0.497,24.17,0.444,0.333,,11.67,14.0,14.33,41.0,6.83,0.285,16.5,
2017,1,Johns Hopkins,110529,Big Ten,4-2,6.17,6.83,0.912,0.4,25.33,0.615,0.5,,18.17,9.5,10.33,72.0,12.0,0.324,9.5,
2017,1,Lafayette,110530,Patriot,1-5,3.83,6.83,0.818,0.475,29.0,0.632,0.345,,10.83,13.17,13.33,42.0,7.0,0.209,14.5,
2017,1,Lehigh,110531,Patriot,3-3,6.17,7.83,0.848,0.624,33.67,0.792,0.25,,16.0,9.67,9.5,59.0,9.83,0.263,15.33,
2017,1,Loyola Maryland,110533,Patriot,3-3,9.33,7.67,0.924,0.577,35.83,0.714,0.455,,22.67,11.17,11.0,80.0,13.33,0.327,13.5,
2017,1,Manhattan,110534,MAAC,2-5,5.57,4.14,0.831,0.53,30.71,0.789,0.242,,15.14,14.43,14.86,67.0,9.57,0.277,18.86,
2017,1,Marist,110535,MAAC,4-2,6.83,5.17,0.848,0.561,22.0,0.87,0.583,,15.83,12.17,7.17,54.0,9.0,0.34,14.33,
2017,1,Marquette,110536,Big East,3-2,4.4,7.0,0.87,0.49,25.8,0.813,0.333,,13.8,13.8,7.0,47.0,9.4,0.276,12.4,
2017,1,Maryland,110538,Big Ten,4-1,8.0,7.6,0.918,0.52,31.0,0.727,0.643,,21.2,11.6,8.2,66.0,13.2,0.373,14.0,
2017,1,Massachusetts,110539,CAA,2-4,4.33,7.0,0.876,0.473,20.83,0.769,0.533,,11.83,11.83,10.33,45.0,7.5,0.231,11.5,
2017,1,Mercer,110540,SoCon,3-3,4.67,8.83,0.867,0.579,25.0,0.577,0.409,,12.67,10.17,9.83,48.0,8.0,0.232,15.83,
2017,1,Michigan,110541,Big Ten,7-1,7.13,6.25,0.853,0.558,27.38,0.674,0.5,,18.88,12.13,8.5,94.0,11.75,0.328,15.13,
2017,1,Monmouth,110542,MAAC,3-3,4.0,9.17,0.866,0.456,24.0,0.462,0.294,,12.83,9.67,8.67,53.0,8.83,0.249,12.17,
2017,1,Mount St. Mary's,110543,NEC,1-4,4.2,4.8,0.782,0.368,22.6,0.75,0.385,,12.6,9.0,12.4,42.0,8.4,0.278,14.4,
2017,1,NJIT,110545,Independent,0-7,,5.14,,,21.0,,0.455,,,12.29,15.14,,,0.282,15.43,
2017,1,Navy,110565,Patriot,2-5,5.29,6.57,0.845,0.644,30.71,0.7,0.4,,15.0,9.71,10.0,68.0,9.71,0.311,15.57,
2017,1,North Carolina,110544,ACC,4-3,4.57,6.29,0.916,0.597,27.57,0.609,,,14.71,10.14,8.0,71.0,10.14,0.266,14.14,
2017,1,Notre Dame,110546,ACC,3-1,6.25,8.25,0.905,0.495,25.25,0.364,0.333,,18.0,8.5,7.5,47.0,11.75,0.285,11.25,
2017,1,Ohio St.,110547,Big Ten,8-0,5.38,4.5,0.899,0.63,28.63,0.75,0.452,,17.13,8.63,6.63,94.0,11.75,0.313,11.13,
2017,1,Penn,110549,Ivy League,3-2,5.2,6.0,0.863,0.379,24.8,0.7,0.333,,16.6,10.4,10.2,57.0,11.4,0.308,10.6,
2017,1,Penn St.,110548,Big Ten,7-0,10.14,4.57,0.918,0.697,35.14,0.462,0.444,,26.43,10.57,11.86,114.0,16.29,0.407,13.43,
2017,1,Princeton,110550,Ivy League,4-2,8.83,6.33,0.782,0.503,32.17,0.706,0.522,,23.17,13.0,10.0,86.0,14.33,0.371,12.83,
2017,1,Providence,110551,Big East,4-2,5.67,8.33,0.87,0.566,30.0,0.742,0.35,,15.17,9.83,7.0,57.0,9.5,0.245,16.33,
2017,1,Quinnipiac,110552,MAAC,1-4,6.6,7.2,0.791,0.52,29.6,0.313,0.474,,17.6,10.8,15.0,55.0,11.0,0.291,19.2,
2017,1,Richmond,110553,SoCon,6-1,7.71,9.43,0.881,0.598,30.14,0.882,0.269,,17.86,11.71,5.57,71.0,10.14,0.305,13.43,
2017,1,Robert Morris,110554,NEC,4-3,6.71,7.86,0.895,0.414,28.29,0.682,0.538,,17.71,12.57,10.0,77.0,11.0,0.289,14.0,
2017,1,Rutgers,110555,Big Ten,7-0,7.86,11.57,0.879,0.547,35.57,0.783,0.231,,21.29,10.14,7.43,94.0,13.43,0.309,14.71,
2017,1,Sacred Heart,110556,NEC,4-2,5.83,10.5,0.884,0.427,28.67,0.719,0.32,,17.33,11.33,9.5,69.0,11.5,0.317,15.67,
2017,1,Saint Joseph's,110558,NEC,3-4,4.0,5.43,0.824,0.537,27.29,0.565,0.2,,12.0,11.86,10.0,56.0,8.0,0.249,13.86,
2017,1,Siena,110559,MAAC,0-7,6.14,7.43,0.776,0.4,28.43,0.462,0.5,,17.14,9.29,16.29,77.0,11.0,0.271,12.71,
2017,1,St. John's (NY),110557,Big East,1-5,4.33,4.83,0.804,0.511,26.67,0.526,0.412,,11.83,12.67,12.33,45.0,7.5,0.228,15.33,
2017,1,Stony Brook,110560,America East,4-1,7.4,6.4,0.849,0.438,30.2,0.7,0.379,,20.2,8.8,11.2,64.0,12.8,0.346,15.4,
2017,1,Syracuse,110561,ACC,4-1,9.6,7.0,0.92,0.573,32.0,0.706,0.467,,22.6,10.4,10.0,65.0,13.0,0.311,10.6,
2017,1,Towson,110562,CAA,4-2,4.0,6.83,0.802,0.622,30.5,0.667,0.2,,13.17,8.17,7.67,55.0,9.17,0.263,14.83,
2017,1,UAlbany,110502,America East,3-1,10.25,4.5,0.925,0.598,33.75,0.857,0.222,,25.75,14.25,8.0,62.0,15.5,0.35,11.75,
2017,1,UMBC,110537,America East,2-4,4.17,6.83,0.854,0.438,21.83,0.625,0.313,,11.33,9.0,9.67,43.0,7.17,0.261,13.0,
2017,1,VMI,110568,SoCon,1-4,4.4,6.6,0.88,0.398,30.4,0.813,0.222,,12.2,15.6,13.4,39.0,7.8,0.255,13.2,
2017,1,Vermont,110566,America East,4-3,8.0,8.14,0.822,0.538,27.14,0.7,0.278,,18.86,10.86,10.57,76.0,10.86,0.358,20.71,
2017,1,Villanova,110567,Big East,2-4,8.17,7.0,0.908,0.544,30.17,0.5,0.441,,20.67,8.5,14.33,75.0,12.5,0.255,13.17,
2017,1,Virginia,110569,ACC,5-2,11.0,9.86,0.891,0.564,48.29,0.625,0.571,,27.29,9.86,13.86,114.0,16.29,0.329,16.29,
2017,1,Wagner,110570,NEC,4-4,4.63,6.88,0.867,0.415,27.0,0.708,0.226,,13.13,13.38,8.38,68.0,8.5,0.242,16.75,
2017,1,Yale,110571,Ivy League,2-3,6.8,4.6,0.903,0.508,24.8,0.421,0.25,,17.4,9.0,10.6,53.0,10.6,0.301,12.0,
2017,2,Adams St.,110600,RMAC,1-1,6.5,7.5,0.857,0.354,27.0,0.667,,,15.0,20.5,11.5,,8.5,0.227,,
2017,2,Adelphi,110573,NE10,4-1,8.0,7.4,0.889,0.654,32.2,0.769,0.333,,20.2,10.0,5.8,,12.2,0.328,15.6,
2017,2,Alderson Broaddus,110601,Independent,0-4,5.0,6.0,,0.381,25.75,0.688,0.211,,12.75,12.25,17.75,,7.75,0.256,21.5,
2017,2,American Int'l,110575,NE10,0-9,,5.89,,0.367,,,0.148,,,14.11,,,,,,
2017,2,Assumption,110576,NE10,0-2,,,0.917,0.425,24.0,0.571,0.5,,,10.5,11.0,,,,14.5,
2017,2,Belmont Abbey,110614,Conference Carolinas,5-1,6.33,5.83,0.935,0.611,33.83,0.765,0.357,,19.83,12.0,7.33,,13.5,0.36,15.17,
2017,2,Bentley,110577,NE10,1-1,3.5,10.5,0.796,0.756,36.5,0.75,0.167,,13.5,,9.0,,10.0,0.256,20.5,
2017,2,Brevard,110631,SAC,2-6,5.63,10.13,0.765,0.386,30.13,0.634,0.438,,16.75,10.63,11.88,,11.13,0.374,19.5,
2017,2,CSU Pueblo,110615,RMAC,1-2,10.0,14.33,0.821,0.506,32.0,0.706,0.353,,23.67,12.33,10.0,,13.67,0.347,21.0,
2017,2,Catawba,110602,SAC,4-4,5.25,7.75,0.886,0.368,26.38,0.757,0.3,,15.38,13.88,12.0,,10.13,0.302,18.88,
2017,2,Chestnut Hill,110628,ECC,2-2,6.5,,0.75,0.462,25.5,0.667,0.348,,16.25,15.25,9.25,,9.75,0.283,19.0,
2017,2,Chowan,110617,Conference Carolinas,0-6,3.67,7.17,,,24.17,0.714,,,12.5,17.5,,,8.83,0.333,17.17,
2017,2,Coker,110603,SAC,2-3,3.2,7.8,0.858,0.41,30.8,0.742,0.192,,10.8,11.2,12.8,,7.6,0.215,17.0,
2017,2,Colorado Mesa,110621,RMAC,6-1,8.14,11.43,0.885,0.665,35.14,0.808,0.474,,26.29,,5.71,,18.14,0.352,17.29,
2017,2,Davis & Elkins,110578,G-MAC,1-3,6.75,6.75,0.774,0.527,26.0,0.789,,,16.25,13.75,,,9.5,0.325,21.5,
2017,2,Dist. Columbia,110579,ECC,3-2,6.8,8.6,0.763,0.564,27.0,0.657,0.233,,21.8,9.8,15.6,,15.0,0.35,21.0,
2017,2,Dominican (NY),110618,ECC,1-2,5.0,6.33,0.857,0.5,,0.84,0.188,,13.67,10.33,7.33,,8.67,0.241,16.33,
2017,2,Emmanuel (GA),110637,Conference Carolinas,0-6,,14.67,,,,,0.211,,,11.5,,,,0.261,,
2017,2,Fla. Southern,110581,Sunshine State,4-3,4.29,7.86,0.796,0.519,25.86,0.697,0.194,,13.43,15.57,9.71,,9.14,0.252,19.14,
2017,2,Florida Tech,110580,Sunshine State,3-4,6.57,9.29,0.899,0.654,41.14,0.697,0.296,,19.71,8.57,9.86,,13.14,0.279,16.0,
2017,2,Franklin Pierce,110582,NE10,2-0,5.5,10.5,0.759,0.395,34.5,0.923,0.333,,18.5,11.0,6.5,,13.0,0.299,20.0,
2017,2,Georgian Court,110619,Independent,1-6,3.43,5.57,0.759,0.386,27.29,0.576,0.175,,10.14,14.71,14.57,,6.71,0.236,,
2017,2,LIU Post,110585,ECC,3-4,5.14,7.57,0.888,0.568,29.57,0.794,0.406,,15.29,,8.57,,10.14,0.257,15.86,
2017,2,Lake Erie,110616,G-MAC,1-2,4.67,9.0,0.908,0.455,27.0,0.571,0.364,,12.33,10.0,11.0,,7.67,,15.33,
2017,2,Le Moyne,110584,NE10,5-0,8.4,6.8,0.859,0.64,27.0,0.75,0.333,,21.4,,4.4,,13.0,0.33,11.6,
2017,2,Lees-McRae,110625,Conference Carolinas,2-4,7.33,7.33,0.881,,32.5,0.714,0.25,,18.33,11.17,16.33,,11.0,0.324,14.33,
2017,2,Lenoir-Rhyne,110604,SAC,5-1,9.5,8.5,0.853,0.606,44.5,0.679,0.571,,25.17,12.33,11.67,,15.67,0.324,15.33,
2017,2,Limestone,110605,Conference Carolinas,6-0,7.0,9.0,0.933,0.689,44.83,0.905,0.24,,23.0,10.17,8.33,,16.0,0.36,17.83,
2017,2,Lincoln Memorial,110606,SAC,4-3,6.29,12.43,0.835,0.459,32.57,0.742,0.282,,18.86,10.0,10.57,,12.57,0.345,17.86,
2017,2,Lindenwood,110632,Independent,4-1,9.8,8.8,0.892,0.576,33.6,0.783,0.333,,26.8,,5.0,,17.0,0.32,12.2,
2017,2,Lynn,110627,Sunshine State,3-2,6.6,7.4,0.867,0.67,32.0,0.85,0.241,,17.2,9.8,8.2,,10.6,0.259,16.0,
2017,2,Mars Hill,110607,SAC,2-3,7.4,9.4,0.852,,36.0,0.7,0.294,,17.8,12.6,10.0,,10.4,0.315,16.4,
2017,2,Maryville (MO),110586,RMAC,0-5,,,,,,,,,,14.4,17.6,,,,21.2,
2017,2,Mercy,110587,ECC,4-2,7.83,8.33,0.836,0.511,32.0,0.75,0.379,,19.67,10.17,8.0,,11.83,0.329,14.83,
2017,2,Mercyhurst,110588,ECAC,4-1,8.2,6.2,0.892,0.606,29.8,0.688,0.28,,21.0,9.4,5.4,,12.8,0.323,13.4,
2017,2,Merrimack,110589,NE10,3-0,6.33,7.33,0.815,0.571,35.67,0.778,0.3,,19.67,11.33,6.33,,13.33,0.339,18.0,
2017,2,Molloy,110590,ECC,2-2,4.0,9.5,0.793,0.468,29.25,,0.235,,11.0,11.5,9.75,,7.0,,14.75,
2017,2,Mount Olive,110608,Conference Carolinas,4-1,6.4,5.6,0.809,0.534,27.0,0.762,0.455,,18.6,13.0,8.0,,12.2,0.355,15.8,
2017,2,New York Tech,110592,ECC,4-1,8.4,12.4,0.86,0.504,31.6,0.8,0.429,,21.0,10.4,8.0,,12.6,0.35,15.4,
2017,2,North Greenville,110620,Conference Carolinas,5-1,6.33,11.17,0.902,0.58,34.0,0.778,0.324,,19.5,9.83,7.33,,13.17,0.335,18.83,
2017,2,Notre Dame de Namur,110629,Independent,1-4,3.2,,,,,0.6,0.267,,,14.2,,,,0.27,18.0,
2017,2,Ohio Valley,110626,G-MAC,2-2,5.5,5.75,,0.545,27.25,0.696,0.174,,15.5,13.0,,,10.0,0.313,,
2017,2,Pace,110593,NE10,3-0,10.67,10.33,0.778,0.598,38.33,0.733,0.538,,28.67,10.33,6.33,,18.0,0.432,18.0,
2017,2,Pfeiffer,110594,Conference Carolinas,2-5,4.29,,0.789,0.524,29.43,,0.37,,13.0,14.71,12.14,,8.71,0.313,17.86,
2017,2,Post,110609,Independent,1-2,5.67,10.33,0.8,0.371,31.0,0.813,,,13.67,12.67,12.0,,8.0,0.231,17.0,
2017,2,Queens (NC),110622,SAC,4-2,6.5,10.83,0.838,0.681,33.5,0.846,0.143,,18.0,8.17,9.0,,11.5,0.294,16.67,
2017,2,Roberts Wesleyan,110634,ECC,4-2,6.17,9.83,0.792,0.65,32.67,0.769,0.481,,18.0,10.67,9.17,,11.83,0.345,19.67,
2017,2,Rockhurst,110610,RMAC,7-2,7.22,9.33,0.793,0.675,34.11,0.722,0.415,,18.78,8.33,9.33,,11.56,0.267,19.78,
2017,2,Rollins,110595,Sunshine State,4-2,5.67,6.67,0.89,0.504,26.17,0.563,0.28,,16.33,,9.0,,10.67,0.276,13.0,
2017,2,Saint Anselm,110596,NE10,1-1,7.5,12.0,0.816,0.458,39.5,0.778,0.5,,21.5,10.0,6.5,,14.0,0.277,20.0,
2017,2,Saint Leo,110597,Sunshine State,5-1,9.33,11.33,0.922,0.672,36.17,0.839,0.25,,26.83,10.5,8.33,,17.5,0.436,14.67,
2017,2,Saint Michael's,110598,NE10,1-0,13.0,13.0,0.905,0.731,37.0,,0.75,,33.0,9.0,5.0,,20.0,0.333,16.0,
2017,2,Saint Rose,110611,NE10,0-3,,,0.727,0.581,24.0,0.667,,,,11.33,11.33,,,,15.0,
2017,2,Seton Hill,110630,ECAC-II,2-1,8.0,11.33,0.841,0.61,34.33,0.563,0.385,,24.0,9.33,8.0,,16.0,0.387,15.67,
2017,2,Shorter,110635,Independent,0-6,,7.5,0.73,0.353,,,,,,18.5,,,,,,
2017,2,Southern N.H.,110591,NE10,2-1,4.33,5.67,0.745,0.523,32.33,0.933,0.222,,15.33,10.33,7.67,,11.0,0.266,17.67,
2017,2,St. Thomas Aquinas,110612,ECC,2-2,5.25,6.75,0.776,0.352,24.0,0.84,0.19,,15.0,10.75,9.75,,9.75,0.315,15.5,
2017,2,Tampa,110599,Sunshine State,5-3,7.25,9.13,0.893,0.631,32.88,0.833,0.346,,20.25,,6.75,,13.0,0.328,14.0,
2017,2,Tusculum,110624,SAC,5-1,10.0,9.83,0.871,0.524,37.33,0.765,0.538,,26.5,9.33,8.5,,16.5,0.363,15.5,
2017,2,UAH,110574,Independent,2-3,6.0,,0.795,0.611,29.8,0.69,0.429,,18.6,10.4,10.2,,12.6,0.33,17.4,
2017,2,UIndy,110583,Independent,2-3,7.8,9.0,0.879,0.635,30.0,0.895,0.231,,19.4,10.8,6.2,,11.6,0.283,16.8,
2017,2,Walsh,110633,ECAC-II,0-4,,7.0,0.879,0.542,30.25,0.857,0.25,,9.5,10.5,10.0,,7.0,0.269,17.75,
2017,2,Wheeling,110623,MEC,1-5,5.33,7.67,0.835,,27.33,0.6,0.467,,16.0,13.0,12.67,,10.67,0.36,12.83,
2017,2,Wingate,110613,SAC,4-2,5.33,8.33,0.809,0.458,30.5,0.781,0.333,,15.0,15.0,7.5,,9.67,0.305,15.5,
2017,2,Young Harris,110636,Independent,4-5,6.11,9.44,0.851,0.556,32.11,0.647,0.277,,17.67,8.67,10.0,,11.56,0.283,17.0,
2018,1,Air Force,423561,SoCon,3-7,3.3,5.0,0.821,0.538,22.3,0.444,0.261,,10.7,8.5,11.8,74.0,7.4,0.238,12.9,
2018,1,Army West Point,423562,Patriot,5-3,6.25,9.38,0.833,0.533,30.0,0.867,0.357,,16.5,7.88,6.63,82.0,10.25,0.265,13.13,
2018,1,Bellarmine,423501,SoCon,2-6,4.5,7.13,0.784,0.485,23.13,0.833,0.346,,12.0,12.25,10.5,60.0,7.5,0.231,16.38,
2018,1,Binghamton,423502,America East,2-8,3.5,6.9,0.822,0.419,21.6,0.724,,,10.8,10.7,13.9,,7.3,0.221,12.8,
2018,1,Boston U.,423503,Patriot,5-5,7.6,6.7,0.851,0.45,29.3,0.63,0.556,,18.6,11.9,11.5,110.0,11.0,0.314,12.9,
2018,1,Brown,423504,Ivy League,3-4,7.0,7.57,0.878,0.524,29.14,0.762,0.308,,19.57,14.29,10.57,88.0,12.57,0.317,15.0,
2018,1,Bryant,423505,NEC,4-5,5.11,4.89,0.894,0.682,32.44,0.75,0.4,,17.33,9.33,10.33,110.0,12.22,0.31,14.11,
2018,1,Bucknell,423506,Patriot,6-3,5.67,6.11,0.902,0.458,24.78,0.72,0.391,,17.0,9.33,9.56,102.0,11.33,0.33,10.78,
2018,1,Canisius,423507,MAAC,4-4,7.25,5.25,0.891,0.354,23.25,0.5,0.4,,18.25,10.25,,88.0,11.0,0.379,12.25,
2018,1,Cleveland St.,423508,Independent,2-8,3.4,6.2,0.846,0.422,24.4,0.583,0.188,,11.0,10.3,11.8,76.0,7.6,0.235,15.2,
2018,1,Colgate,423509,Patriot,6-3,7.56,5.44,0.85,0.635,29.33,0.724,0.323,,21.22,7.67,9.44,123.0,13.67,0.359,11.78,
2018,1,Cornell,423510,Ivy League,5-3,9.38,5.88,0.845,0.456,26.0,0.8,0.364,,23.88,11.75,9.13,116.0,14.5,0.399,10.38,
2018,1,Dartmouth,423511,Ivy League,2-5,3.71,5.86,0.798,0.39,28.29,0.52,0.304,,11.71,11.29,11.57,56.0,8.0,0.272,15.0,
2018,1,Delaware,423512,CAA,3-5,4.75,7.0,0.868,0.532,27.38,0.667,0.171,,15.63,12.13,11.13,87.0,10.88,0.283,11.13,
2018,1,Denver,423513,Big East,6-2,7.25,4.75,0.852,0.738,28.5,0.588,0.583,,19.13,,8.75,95.0,11.88,0.374,13.5,
2018,1,Detroit Mercy,423514,MAAC,4-5,4.89,8.67,0.877,0.4,24.56,0.667,0.267,,13.44,10.67,9.44,77.0,8.56,0.267,14.44,
2018,1,Drexel,423515,CAA,4-4,5.25,6.13,0.905,0.419,24.63,0.655,0.333,,15.75,11.13,10.88,84.0,10.5,0.318,13.25,
2018,1,Duke,423516,ACC,8-2,7.5,9.2,0.896,0.46,30.2,0.759,0.6,,21.4,9.8,7.9,139.0,13.9,0.376,11.4,
2018,1,Fairfield,423517,CAA,3-7,6.4,5.5,0.866,0.553,29.4,0.76,0.533,,15.6,9.8,10.9,92.0,9.2,0.256,13.1,
2018,1,Furman,423518,SoCon,2-6,5.38,6.0,0.854,0.349,24.75,0.5,0.25,,15.38,12.5,12.88,80.0,10.0,0.309,14.63,
2018,1,Georgetown,423519,Big East,6-2,6.75,8.38,0.921,0.442,28.75,0.783,0.375,,19.0,9.25,8.88,98.0,12.25,0.337,12.38,
2018,1,Hampton,423520,DI Independent,2-4,4.5,13.0,0.847,0.471,36.33,,0.333,,13.0,9.83,11.17,51.0,8.5,0.212,,
2018,1,Hartford,423521,America East,3-5,6.75,4.63,0.843,0.582,27.75,,0.345,,18.25,11.13,12.38,92.0,11.5,0.354,14.5,
2018,1,Harvard,423522,Ivy League,7-1,8.63,5.0,0.917,0.51,26.5,0.565,0.323,,21.0,12.5,10.25,99.0,12.38,0.313,12.88,
2018,1,High Point,423570,SoCon,1-7,5.0,6.38,0.87,0.479,31.63,0.605,0.267,,15.75,12.25,,86.0,10.75,0.315,15.63,
2018,1,Hobart,423523,NEC,4-5,5.44,7.56,0.91,0.609,30.0,0.708,0.36,,16.56,9.22,10.11,100.0,11.11,0.264,12.0,
2018,1,Hofstra,423524,CAA,4-4,5.5,,0.932,0.574,23.88,0.732,0.367,,14.25,9.63,7.5,70.0,8.75,0.271,10.75,
2018,1,Holy Cross,423525,Patriot,2-7,3.33,7.56,0.849,0.569,28.44,0.714,0.171,,,8.67,12.22,57.0,,,,
2018,1,Jacksonville,423526,SoCon,4-4,6.13,7.38,0.894,0.694,35.0,0.815,0.25,,17.5,8.75,10.13,91.0,11.38,0.329,16.38,
2018,1,Johns Hopkins,423527,Big Ten,6-2,7.5,6.38,0.885,0.626,30.88,0.679,0.357,,20.75,9.25,9.25,106.0,13.25,0.305,12.25,
2018,1,Lafayette,423528,Patriot,2-8,4.3,7.3,,0.48,27.9,0.606,0.259,,11.9,10.4,13.4,76.0,7.6,0.218,17.9,
2018,1,Lehigh,423529,Patriot,7-3,7.8,8.5,0.876,0.622,32.9,0.63,0.621,,19.5,8.4,8.3,117.0,11.7,0.338,13.5,
2018,1,Loyola Maryland,423531,Patriot,5-3,7.13,10.63,0.892,0.401,28.63,0.72,0.333,,20.0,9.13,8.75,103.0,12.88,0.331,13.0,
2018,1,Manhattan,423532,MAAC,3-6,4.33,4.78,0.875,0.414,26.89,0.769,0.242,,12.33,12.0,10.44,72.0,8.0,0.25,11.56,
2018,1,Marist,423533,MAAC,2-8,4.3,4.2,0.844,0.449,,0.568,0.265,,12.3,11.9,11.0,80.0,8.0,0.269,11.4,
2018,1,Marquette,423534,Big East,4-3,3.71,5.71,0.863,0.552,25.43,0.778,0.24,,11.71,7.57,8.86,56.0,8.0,0.229,13.71,
2018,1,Maryland,423536,Big Ten,7-1,6.63,5.25,0.894,0.578,26.75,0.75,0.625,,18.88,10.0,8.75,98.0,12.25,0.37,10.0,
2018,1,Massachusetts,423537,CAA,5-4,7.78,8.67,0.868,0.594,32.11,0.697,0.412,,19.89,11.44,12.11,109.0,12.11,0.299,13.0,
2018,1,Mercer,423538,SoCon,3-6,4.0,8.78,0.815,0.389,24.0,0.575,0.278,,11.89,10.33,10.89,71.0,7.89,0.247,14.22,
2018,1,Michigan,423539,Big Ten,7-2,6.33,7.44,0.881,0.509,24.44,0.724,0.333,,18.0,10.33,8.89,105.0,11.67,0.335,13.33,
2018,1,Monmouth,423540,MAAC,3-5,5.38,7.63,0.923,0.36,27.63,0.667,0.276,,14.88,11.25,8.88,76.0,9.5,0.264,10.88,
2018,1,Mount St. Mary's,423541,NEC,3-6,5.89,8.22,0.842,0.524,32.11,0.6,0.2,,17.11,10.0,13.33,101.0,11.22,0.271,16.67,
2018,1,NJIT,423543,Independent,0-11,3.64,6.27,,,23.09,0.545,0.229,,10.09,12.91,12.91,,,0.246,15.45,
2018,1,Navy,423563,Patriot,5-4,5.44,6.44,0.828,0.547,29.56,0.529,0.214,,14.11,8.89,9.0,78.0,8.67,0.261,15.33,
2018,1,North Carolina,423542,ACC,6-4,5.9,5.5,0.892,0.461,25.8,0.704,0.5,,16.8,9.2,10.5,109.0,10.9,0.299,10.7,
2018,1,Notre Dame,423544,ACC,5-2,4.71,5.71,0.911,0.522,26.29,0.526,0.353,,15.0,8.0,9.0,72.0,10.29,0.321,14.14,
2018,1,Ohio St.,423545,Big Ten,5-4,4.44,6.22,0.94,0.529,29.89,0.522,0.269,,13.89,9.22,8.44,85.0,9.44,0.298,12.33,
2018,1,Penn,423547,Ivy League,5-4,5.44,,0.901,0.424,20.78,0.655,0.417,,15.22,10.11,9.67,88.0,9.78,0.301,10.11,
2018,1,Penn St.,423546,Big Ten,6-3,7.11,6.33,0.889,0.674,31.11,0.769,0.263,,20.56,10.67,9.33,121.0,13.44,0.348,13.11,
2018,1,Princeton,423548,Ivy League,3-4,7.71,7.29,0.793,0.448,32.14,0.476,0.467,,18.86,12.43,13.43,78.0,11.14,0.306,13.0,
2018,1,Providence,423549,Big East,3-6,5.33,4.67,0.924,0.49,21.33,0.697,0.294,,14.56,11.44,9.44,83.0,9.22,0.256,11.44,
2018,1,Quinnipiac,423550,MAAC,4-5,5.78,7.67,0.861,0.514,31.22,0.6,0.423,,16.56,10.44,9.89,97.0,10.78,0.267,12.78,
2018,1,Richmond,423551,SoCon,5-4,5.78,7.44,0.924,0.452,32.11,0.76,0.407,,16.0,9.56,10.67,92.0,10.22,0.284,14.78,
2018,1,Robert Morris,423552,NEC,6-2,7.5,10.0,0.901,0.429,29.0,0.84,0.583,,20.0,12.5,8.13,100.0,12.5,0.357,14.25,
2018,1,Rutgers,423553,Big Ten,7-2,6.56,7.0,0.873,0.472,28.89,0.688,0.333,,18.0,8.89,9.0,103.0,11.44,0.325,12.0,
2018,1,Sacred Heart,423554,NEC,4-5,6.11,9.56,0.886,0.459,30.0,0.636,0.485,,17.56,11.56,12.33,103.0,11.44,0.313,13.56,
2018,1,Saint Joseph's,423556,NEC,4-3,5.29,5.57,0.898,0.492,24.0,0.8,0.238,,13.43,12.14,7.29,57.0,8.14,0.252,11.57,
2018,1,Siena,423557,MAAC,2-5,5.0,5.71,0.861,0.426,25.86,0.452,0.4,,15.57,14.14,12.71,74.0,10.57,0.286,11.86,
2018,1,St. John's (NY),423555,Big East,6-2,7.0,6.5,0.844,0.466,27.88,0.667,0.5,,18.63,10.5,8.88,93.0,11.63,0.344,11.88,
